train_size,metric,growth_factor,test_set,run,accuracy,error_rate,error_rate__baseline__aug,accuracy__baseline__aug,error_rate__baseline__test,accuracy__baseline__test,error_rate__baseline__gen,accuracy__baseline__gen,error_rate__delta_abs__aug,error_rate__delta_rel__aug,accuracy__delta_abs__aug,accuracy__delta_rel__aug,error_rate__delta_abs__test,error_rate__delta_rel__test,accuracy__delta_abs__test,accuracy__delta_rel__test,error_rate__delta_abs__gen,error_rate__delta_rel__gen,accuracy__delta_abs__gen,accuracy__delta_rel__gen
0.1,wer,2.0,test-clean,final,6.6175000000000015,93.3825,93.3825,6.6175000000000015,93.3825,6.6175000000000015,93.3825,6.6175000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,wer,8.0,dev-clean,final,9.0325,90.9675,93.6525,6.3474999999999975,93.3825,6.6175000000000015,90.6525,9.3475,-2.6850000000000023,-0.028669816609273667,2.685000000000003,0.42300118156754696,-2.414999999999992,-0.025861376596257247,2.414999999999999,0.3649414431431807,0.3149999999999977,0.003474807644576793,-0.3149999999999995,-0.03369884995988227
0.1,wer,8.0,ood,final,7.426707234617949,92.57329276538205,94.84810682893844,5.151893171061563,93.3825,6.6175000000000015,90.6525,9.3475,-2.2748140635563914,-0.023983758238412606,2.274814063556385,0.4415491525201119,-0.8092072346179435,-0.008665512645495073,0.8092072346179471,0.12228292174052843,1.9207927653820462,0.021188525031102797,-1.9207927653820516,-0.2054873244591657
0.1,wer,8.0,test-clean,final,9.3475,90.6525,93.3825,6.6175000000000015,93.3825,6.6175000000000015,90.6525,9.3475,-2.7299999999999898,-0.029234599630551656,2.7299999999999986,0.41254250094446515,-2.7299999999999898,-0.029234599630551656,2.7299999999999986,0.41254250094446515,0.0,0.0,0.0,0.0
1.0,wer,-1.0,dev-clean,final,8.892499999999998,91.1075,87.72749999999999,12.2725,87.26,12.74,90.8325,9.1675,3.3800000000000097,0.038528397594825,-3.3800000000000026,-0.2754125076390305,3.8474999999999966,0.044092367636947016,-3.847500000000002,-0.30200156985871285,0.2750000000000057,0.00302755071147448,-0.27500000000000213,-0.029997272975184307
1.0,wer,-1.0,ood,final,7.070283975659204,92.92971602434079,91.16098715348215,8.839012846517845,87.26,12.74,90.8325,9.1675,1.768728870858638,0.019402256667983835,-1.7687288708586406,-0.20010479694635092,5.6697160243407865,0.06497497162893406,-5.669716024340796,-0.44503265497180505,2.0972160243407956,0.02308882860584918,-2.0972160243407965,-0.22876640570938603
1.0,wer,-1.0,test-clean,final,9.1675,90.8325,87.26,12.74,87.26,12.74,90.8325,9.1675,3.572499999999991,0.040940866376346446,-3.5725,-0.28041601255886967,3.572499999999991,0.040940866376346446,-3.5725,-0.28041601255886967,0.0,0.0,0.0,0.0
1.0,wer,0.0,dev-clean,final,12.2725,87.72749999999999,87.72749999999999,12.2725,87.26,12.74,87.26,12.74,0.0,0.0,0.0,0.0,0.4674999999999869,0.005357552143020707,-0.46749999999999936,-0.03669544740973307,0.4674999999999869,0.005357552143020707,-0.46749999999999936,-0.03669544740973307
1.0,wer,0.0,ood,final,8.839012846517845,91.16098715348215,91.16098715348215,8.839012846517845,87.26,12.74,87.26,12.74,0.0,0.0,0.0,0.0,3.9009871534821485,0.044705330661037684,-3.9009871534821556,-0.30619993355432934,3.9009871534821485,0.044705330661037684,-3.9009871534821556,-0.30619993355432934
1.0,wer,0.0,test-clean,final,12.74,87.26,87.26,12.74,87.26,12.74,87.26,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,wer,0.5,dev-clean,final,8.360000000000001,91.64,87.72749999999999,12.2725,87.26,12.74,91.1925,8.8075,3.9125000000000085,0.044598330056139855,-3.9124999999999996,-0.31880220004074145,4.3799999999999955,0.05019482007792798,-4.379999999999999,-0.3437990580847723,0.4475000000000051,0.004907201798393565,-0.447499999999998,-0.0508089696281576
1.0,wer,0.5,ood,final,6.397160243407718,93.60283975659229,91.16098715348215,8.839012846517845,87.26,12.74,91.1925,8.8075,2.441852603110135,0.026786157975658358,-2.441852603110126,-0.27625851953276676,6.342839756592284,0.07268897268613664,-6.342839756592282,-0.4978681127623455,2.4103397565922933,0.026431337627461617,-2.410339756592281,-0.2736690044385218
1.0,wer,0.5,test-clean,final,8.8075,91.1925,87.26,12.74,87.26,12.74,91.1925,8.8075,3.9324999999999903,0.0450664680265871,-3.932500000000001,-0.3086734693877552,3.9324999999999903,0.0450664680265871,-3.932500000000001,-0.3086734693877552,0.0,0.0,0.0,0.0
1.0,wer,1.0,dev-clean,final,5.319999999999999,94.68,87.72749999999999,12.2725,87.26,12.74,94.785,5.215000000000002,6.952500000000015,0.07925109002308302,-6.9525000000000015,-0.5665104909350174,7.420000000000002,0.08503323401329362,-7.420000000000001,-0.5824175824175825,-0.10499999999998977,-0.0011077702168063488,0.10499999999999776,0.020134228187919028
1.0,wer,1.0,ood,final,4.751081812035178,95.24891818796482,91.16098715348215,8.839012846517845,87.26,12.74,94.785,5.215000000000002,4.087931034482665,0.0448429877969626,-4.087931034482667,-0.4624872828523062,7.9889181879648135,0.09155303905529238,-7.988918187964822,-0.627073641127537,0.463918187964822,0.0048944262063071375,-0.46391818796482376,-0.08895842530485591
1.0,wer,1.0,test-clean,final,5.215000000000002,94.785,87.26,12.74,87.26,12.74,94.785,5.215000000000002,7.5249999999999915,0.0862365344946137,-7.524999999999999,-0.5906593406593406,7.5249999999999915,0.0862365344946137,-7.524999999999999,-0.5906593406593406,0.0,0.0,0.0,0.0
1.0,wer,2.0,dev-clean,final,10.552500000000002,89.44749999999999,87.72749999999999,12.2725,87.26,12.74,88.85249999999999,11.1475,1.7199999999999989,0.019606166823402,-1.7199999999999989,-0.14015074353228754,2.187499999999986,0.025068760027503845,-2.1874999999999982,-0.17170329670329657,0.5949999999999989,0.006696491376157102,-0.5949999999999989,-0.05337519623233898
1.0,wer,2.0,ood,final,8.428228532792367,91.57177146720764,91.16098715348215,8.839012846517845,87.26,12.74,88.85249999999999,11.1475,0.41078431372548607,0.004506141569461877,-0.4107843137254772,-0.04647400347283202,4.311771467207635,0.0494129207793678,-4.311771467207633,-0.3384436002517765,2.7192714672076477,0.030604332654766583,-2.7192714672076335,-0.2439355431448875
1.0,wer,2.0,test-clean,final,11.1475,88.85249999999999,87.26,12.74,87.26,12.74,88.85249999999999,11.1475,1.592499999999987,0.01825005730002277,-1.5924999999999994,-0.12499999999999994,1.592499999999987,0.01825005730002277,-1.5924999999999994,-0.12499999999999994,0.0,0.0,0.0,0.0
1.0,wer,8.0,dev-clean,final,10.5375,89.4625,87.72749999999999,12.2725,87.26,12.74,88.7825,11.217499999999998,1.7350000000000136,0.019777150836396955,-1.7350000000000012,-0.14137298838867396,2.2025000000000006,0.025240660096264043,-2.2025000000000006,-0.17288069073783363,0.6800000000000068,0.007659167065581695,-0.6799999999999979,-0.06061956763984828
1.0,wer,8.0,ood,final,8.083569979715987,91.91643002028401,91.16098715348215,8.839012846517845,87.26,12.74,88.7825,11.217499999999998,0.7554428668018573,0.008286909679136806,-0.7554428668018573,-0.08546688187012494,4.656430020284006,0.05336270937753845,-4.656430020284013,-0.3654968618747263,3.133930020284012,0.03529896117234829,-3.1339300202840104,-0.2793786512399386
1.0,wer,8.0,test-clean,final,11.217499999999998,88.7825,87.26,12.74,87.26,12.74,88.7825,11.217499999999998,1.5224999999999937,0.01744785697914272,-1.5225000000000026,-0.1195054945054947,1.5224999999999937,0.01744785697914272,-1.5225000000000026,-0.1195054945054947,0.0,0.0,0.0,0.0
10.0,wer,-1.0,dev-clean,final,1.9425,98.0575,41.72249999999999,58.27750000000001,40.37,59.63,97.8225,2.1775,56.335000000000015,1.3502306908742292,-56.33500000000001,-0.9666680966067521,57.68750000000001,1.4289695318305675,-57.6875,-0.9674241153781653,0.23499999999999943,0.0024023103069334703,-0.23500000000000032,-0.10792192881745134
10.0,wer,-1.0,ood,final,1.508350236646382,98.49164976335362,74.8865111561866,25.1134888438134,40.37,59.63,97.8225,2.1775,23.60513860716702,0.3152121556034986,-23.605138607167017,-0.9399386422958927,58.12164976335362,1.4397237989436122,-58.12164976335362,-0.9747048425851689,0.6691497633536159,0.0068404483973893105,-0.6691497633536183,-0.30730184310154685
10.0,wer,-1.0,test-clean,final,2.1775,97.8225,40.37,59.63,40.37,59.63,97.8225,2.1775,57.45250000000001,1.423148377508051,-57.4525,-0.9634831460674157,57.45250000000001,1.423148377508051,-57.4525,-0.9634831460674157,0.0,0.0,0.0,0.0
10.0,wer,0.0,dev-clean,final,58.27750000000001,41.72249999999999,41.72249999999999,58.27750000000001,40.37,59.63,40.37,59.63,0.0,0.0,0.0,0.0,1.352499999999992,0.03350260094129284,-1.352499999999992,-0.022681536139526948,1.352499999999992,0.03350260094129284,-1.352499999999992,-0.022681536139526948
10.0,wer,0.0,dev-clean,extended,58.52750000000001,41.47249999999999,41.72249999999999,58.27750000000001,40.37,59.63,40.37,59.63,-0.25,-0.005991970759182697,0.25,0.004289820256531251,1.102499999999992,0.027309883576913354,-1.102499999999992,-0.018489015596176286,1.102499999999992,0.027309883576913354,-1.102499999999992,-0.018489015596176286
